user,CSS3,HTML,Googlemap,Memcached,name,Git,Cpp,jQueryUI,NumPy,Julia,SQL,Scala,HTMLDOM,Rust,Linux,JavaScript,Maven,Bootstrap3,MySQL,MongoDB,Python2x,MVC,FontAwesome,XPath,JSON,Eclipse,PostgreSQL,jQuery,Designpatterns,Nodejs,Chartjs,JSP,Java,Docker,W3C,XLink,Foundation,Echarts,XQuery,Highcharts,Kotlin,Pandas,C,Razor,ASPNET,Scipy,XSLT,WebHosting,SQLite,AppML,Matplotlib,AngularJS,servlet,HTML5,ionic,DTD,PHP,Bootstrap4,SVG,XPointer,BrowserInformation,XSLFO,WebsiteBuilding,jQueryMobile,Vue3,TCPIP,Redis,SOAP,Swift,algorithms,WebService,Perl,ASP,RDF,Svn,VBScript,XML,Vuejs,AJAX,WebPages,Django,TypeScript,c_s,XMLDOM,Bootstrap5,Python,WebsiteQuality,Go,WSDL,CSS,XMLSchema,RSS,HTTP,R,WebForms,Markdown,Lua,AngularJS2,React,Ruby,regular,id
user8256,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,0,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,3,3,3,3,0,0,0,3,0,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,8257
user8257,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,8258
user8258,9,9,9,0,9,9,9,9,9,9,9,9,9,0,9,9,9,9,0,9,9,9,9,9,9,0,9,0,9,9,0,9,0,9,9,0,9,9,9,9,9,0,9,9,9,0,9,9,9,0,9,0,9,9,9,9,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,0,0,0,9,9,9,9,0,0,9,9,9,0,9,9,0,9,9,9,9,0,9,9,9,9,8259
user8259,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,8260
user8260,0,3,3,0,0,3,3,3,3,3,0,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,8261
user8261,6,6,6,0,0,6,6,6,6,6,6,6,6,0,6,6,6,0,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,0,0,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,0,0,6,6,0,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,0,6,8262
user8262,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,8263
user8263,10,10,0,10,10,0,10,0,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,10,10,10,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,10,10,8264
user8264,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,0,6,6,6,6,0,0,0,6,6,6,0,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,0,6,0,6,6,6,6,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,0,6,6,6,6,0,0,6,0,0,6,0,6,6,0,6,6,6,0,6,8265
user8265,2,2,2,2,0,0,2,0,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,0,2,2,0,2,2,2,0,2,2,2,2,0,0,0,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,8266
user8266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8267
user8267,2,2,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,2,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8268
user8268,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,0,0,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,0,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8269
user8269,0,7,7,0,7,7,7,7,7,0,7,7,7,7,7,0,7,0,0,0,7,7,7,7,7,7,0,0,7,7,7,0,7,7,7,7,0,7,7,7,0,7,7,7,7,7,0,7,7,7,7,7,0,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,7,0,7,7,7,0,0,0,7,7,8270
user8270,10,0,10,10,10,10,0,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,0,0,10,10,10,10,10,10,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,0,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,0,0,10,10,10,0,8271
user8271,9,9,9,9,0,9,9,9,9,9,0,9,9,9,9,9,9,9,9,0,0,0,9,0,9,9,9,9,9,9,0,9,9,9,0,9,9,9,9,9,9,9,9,0,9,0,9,9,0,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,0,9,9,9,0,9,9,9,9,9,9,9,0,0,9,9,0,9,9,9,0,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,8272
user8272,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,0,6,6,6,6,6,6,6,0,6,0,6,6,0,6,6,6,6,6,6,0,6,6,6,6,6,6,0,6,6,6,6,6,6,0,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,0,6,6,6,6,6,0,0,6,6,6,6,6,6,6,6,8273
user8273,2,2,0,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,0,2,2,2,2,0,0,0,0,2,2,0,2,0,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,8274
user8274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8275
user8275,0,10,10,10,10,10,0,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,0,10,0,10,0,10,10,10,0,10,0,10,0,0,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,0,0,10,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,0,10,10,10,10,0,10,8276
user8276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8277
user8277,4,0,0,4,0,4,0,0,0,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,4,0,4,4,4,4,4,0,4,4,4,4,0,0,4,4,4,4,4,4,4,0,4,4,4,4,0,4,0,4,4,0,4,4,4,0,4,4,4,4,4,4,4,0,4,0,4,0,4,4,4,4,0,0,4,0,4,4,4,4,4,0,0,4,4,4,4,4,4,0,4,4,4,4,0,4,8278
user8278,9,9,0,9,0,9,0,0,9,9,9,9,9,9,9,9,9,0,0,9,0,9,0,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0,0,0,9,0,9,9,0,9,9,9,9,9,9,9,8279
user8279,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,0,0,0,2,2,2,0,2,2,0,2,2,2,0,2,0,2,2,2,2,0,2,2,0,2,0,0,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,0,2,2,0,2,2,8280
user8280,0,10,10,10,10,10,10,10,10,10,0,0,0,10,0,10,10,10,10,10,10,0,0,0,10,10,0,0,10,10,10,10,10,10,10,10,0,10,0,0,10,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,0,0,10,0,10,0,0,0,10,10,10,10,10,10,0,0,10,0,10,10,10,0,10,0,10,10,8281
user8281,9,9,9,0,9,9,9,9,0,9,0,9,9,9,9,9,9,0,0,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,0,9,9,0,9,9,9,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,0,9,9,9,9,8282
user8282,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,0,0,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,0,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,8283
user8283,2,2,0,2,0,2,2,0,0,2,2,2,2,2,2,2,0,0,2,2,2,0,0,2,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,0,0,2,0,2,2,0,0,8284
user8284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8285
user8285,10,10,10,0,10,10,0,0,10,10,10,10,0,0,0,10,0,0,10,0,10,10,0,10,10,10,0,0,10,10,0,10,10,0,10,10,10,10,0,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,0,0,10,10,10,10,10,10,10,10,0,10,10,0,10,10,10,0,10,0,10,0,10,0,10,10,10,10,0,10,10,10,10,10,0,0,10,10,10,0,10,8286
user8286,5,5,0,5,5,5,0,5,5,0,5,5,5,5,5,5,5,0,5,0,5,5,0,5,5,0,5,5,0,0,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,0,5,0,5,5,5,5,5,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0,8287
user8287,7,7,7,7,7,0,7,7,0,0,0,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,0,7,7,7,7,7,0,7,0,7,0,0,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,0,7,7,7,7,7,0,7,7,0,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,8288
user8288,0,10,10,10,10,10,0,10,0,10,10,10,10,10,10,10,0,10,10,0,10,0,10,10,10,0,10,0,0,10,10,0,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,10,0,10,0,10,0,10,10,10,0,10,10,10,10,0,10,10,10,0,10,10,0,10,0,10,10,10,10,10,10,10,10,0,10,0,10,10,10,10,0,10,10,10,0,10,10,10,0,8289
user8289,7,7,7,7,0,7,7,7,0,7,7,7,7,7,0,0,7,7,7,7,7,7,0,0,7,7,7,7,7,7,7,7,0,7,0,7,7,7,7,7,0,7,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,0,7,7,7,7,7,7,7,7,7,0,7,0,7,7,8290
user8290,9,9,9,9,9,9,9,9,9,9,0,9,9,9,0,9,0,9,0,9,9,0,9,9,9,9,9,9,0,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,0,9,9,0,9,0,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,9,0,9,0,9,9,9,9,0,9,9,9,8291
user8291,0,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,0,3,0,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,0,3,3,3,3,0,0,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,0,3,3,3,0,3,3,8292
user8292,0,7,7,7,7,7,0,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,0,7,7,7,0,7,7,7,7,7,7,7,0,0,7,7,7,0,7,7,0,7,7,0,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,0,7,0,7,7,0,7,7,7,7,7,7,7,0,7,7,7,0,0,0,7,7,7,7,0,7,7,7,0,7,8293
user8293,0,2,2,2,0,2,0,2,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8294
user8294,5,5,5,0,5,5,0,5,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,5,0,5,0,5,5,0,5,5,0,5,0,5,5,5,0,5,5,0,0,5,5,5,5,5,0,5,5,0,5,5,0,5,5,5,0,5,5,5,0,5,5,5,0,0,0,0,5,5,5,5,5,5,0,5,0,5,5,0,5,5,5,5,5,5,5,5,0,5,0,5,5,0,5,5,5,5,5,8295
user8295,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,8296
user8296,0,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,0,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,0,4,4,4,0,4,0,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,0,0,4,0,4,4,8297
user8297,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,0,0,0,3,3,0,3,0,3,3,3,3,3,0,0,3,3,3,0,3,3,3,0,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,0,3,8298
user8298,4,0,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,0,0,4,4,0,4,4,4,4,0,4,0,0,4,4,4,4,4,0,4,4,0,4,0,4,4,4,4,4,4,4,0,4,0,4,0,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,0,4,4,0,4,8299
user8299,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,3,0,0,3,3,3,0,3,3,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,8300
user8300,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,8301
user8301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8302
user8302,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,6,6,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,0,6,6,0,6,0,6,0,0,6,6,6,0,6,6,8303
user8303,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,0,4,0,4,4,0,4,0,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,0,4,4,0,4,0,0,4,0,4,4,4,4,4,0,0,0,4,0,4,4,4,0,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,8304
user8304,7,0,0,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,0,7,7,7,0,7,7,0,0,7,7,0,0,7,7,7,0,7,0,7,7,7,0,7,0,7,7,0,7,7,7,7,7,0,7,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,0,8305
user8305,5,0,5,5,0,5,0,5,5,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,0,0,5,0,5,5,5,5,5,0,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,0,0,5,5,5,5,5,5,5,0,5,5,0,5,5,0,5,5,5,0,5,5,5,0,5,5,5,8306
user8306,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8307
user8307,0,3,0,3,0,3,0,3,3,3,3,0,0,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,0,0,3,3,3,3,3,3,0,3,3,0,3,0,3,3,3,0,0,0,3,0,3,3,3,3,3,0,3,3,3,0,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,0,0,3,0,3,3,3,8308
user8308,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,0,9,0,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9,0,0,9,0,9,9,0,9,9,9,9,9,9,9,0,9,9,9,9,0,9,9,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,0,9,0,9,0,9,9,0,9,9,9,0,9,9,8309
user8309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8310
user8310,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,8,8,8,8,8,0,8,0,0,8,8,8,0,0,8,8,8,0,8,8,0,8,8,8,8,0,8,8,8,8,8,8,8,8,0,8,8,0,8,8,8,8,8,8,0,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,0,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8311
user8311,0,8,8,0,8,8,8,8,8,0,8,8,8,0,8,8,0,8,8,8,8,0,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,0,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,0,8,0,8,8,8,8,8,0,8,8,0,8,8,8,0,0,8,8,8312
user8312,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,8313
user8313,8,8,8,0,0,8,8,8,8,8,8,0,8,8,8,8,0,8,8,8,8,8,0,8,8,8,8,8,0,0,8,0,8,8,8,8,8,0,0,8,8,0,8,8,8,0,8,0,8,8,8,8,8,8,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,0,8,8,8,8,0,8,0,8,8,8,8,8,0,8,8,8,0,8,8,8,8,8,8314
user8314,10,0,10,10,0,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,0,10,0,0,10,10,10,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,0,10,10,0,0,10,10,10,10,10,0,10,10,10,10,10,10,0,0,10,10,10,10,0,10,0,10,0,10,10,10,0,0,10,10,0,0,0,10,10,10,0,10,10,10,10,8315
user8315,8,8,8,8,8,8,8,8,8,8,8,0,8,0,8,8,8,0,8,0,8,8,8,0,0,8,8,0,8,8,8,8,8,8,8,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,0,0,8,8,8,0,8,8,8,8,0,8,8,8,0,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,8,8,8,8,8,8,8316
user8316,4,4,4,4,4,4,0,4,0,4,4,0,4,0,4,4,4,4,0,4,0,4,4,4,4,0,4,4,0,4,4,0,4,0,4,0,4,4,4,4,4,4,4,4,4,0,4,0,0,4,4,4,4,4,4,4,4,4,0,4,4,0,0,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,4,8317
user8317,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,0,0,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,0,0,3,0,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,0,3,3,3,3,8318
user8318,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,8319
user8319,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,8320
