user,JAVA,Python,C++,C#,PHP,JavaScript,Ruby,R,MATLAB,SQL,第八个嫌疑人,抖音,支付宝,微信,苹果手机,小米手机
user8911,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
user8912,7,7,0,0,7,7,7,7,0,0,0,7,7,7,7,7
user8913,2,2,2,2,2,2,2,0,0,2,2,2,0,2,0,0
user8914,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6
user8915,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
user8916,0,5,5,5,5,0,5,5,5,5,0,5,5,5,5,5
user8917,4,4,4,0,4,4,4,4,4,4,0,0,0,4,4,4
user8918,0,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2
user8919,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8
user8920,0,0,6,6,6,6,0,6,6,6,6,6,0,6,6,6
user8921,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2
user8922,6,6,0,6,6,0,0,6,6,6,6,6,6,6,6,6
user8923,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6
user8924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8925,10,10,10,10,10,0,10,10,0,0,10,10,10,10,10,10
user8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8927,2,2,2,2,2,0,2,2,2,0,2,0,0,0,2,2
user8928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8931,0,0,0,0,0,2,2,2,2,2,2,0,0,0,2,2
user8932,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8
user8933,8,0,8,8,8,8,8,0,8,0,0,0,8,8,8,0
user8934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8935,9,9,0,9,0,9,9,9,9,0,9,0,0,9,0,9
user8936,4,4,4,4,4,4,0,4,4,4,0,4,4,4,4,4
user8937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8938,3,3,3,3,3,0,3,0,3,0,3,0,3,3,3,0
user8939,0,9,0,9,9,0,9,9,9,0,9,9,0,0,9,9
user8940,0,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
user8941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8942,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10
user8943,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
user8944,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
user8945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8946,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4
user8947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8948,10,10,0,10,10,10,10,10,10,0,10,10,10,0,0,10
user8949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8951,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2
user8952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8953,3,0,3,3,3,0,0,3,0,0,3,3,3,0,3,3
user8954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8958,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3
user8959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8960,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4
user8961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8962,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0
user8963,0,6,0,6,6,6,0,6,6,6,6,0,6,6,6,6
user8964,6,6,6,6,6,6,0,6,6,6,0,6,0,6,6,6
user8965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8966,10,0,10,0,10,10,0,10,10,10,0,10,0,10,10,10
user8967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8968,6,6,6,6,6,6,6,6,6,0,6,6,6,0,6,6
user8969,6,0,6,6,6,6,6,6,0,6,0,6,6,0,6,0
user8970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8971,5,5,5,0,5,5,0,5,5,0,0,5,5,5,0,5
user8972,0,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3
user8973,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
user8974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8975,5,5,0,0,5,5,5,0,5,5,0,5,5,0,5,5
user8976,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,0
user8977,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,0
user8978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8980,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
user8981,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2
user8982,7,7,0,0,7,7,7,7,0,7,0,7,7,7,7,7
user8983,5,5,0,0,0,0,5,5,0,5,5,5,5,5,5,0
user8984,2,0,0,2,2,2,2,0,2,2,2,2,2,2,2,0
user8985,0,7,7,7,0,7,7,0,7,7,7,7,7,7,7,7
user8986,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
user8987,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2
user8988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8989,4,4,4,0,4,0,4,4,4,4,4,4,4,4,0,4
user8990,6,6,6,6,6,6,6,0,6,0,6,0,6,0,0,6
user8991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8993,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
user8994,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0
user8995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8996,5,5,5,5,5,5,5,5,5,5,5,0,5,5,0,5
user8997,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
user8998,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
user8999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9000,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2
user9001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9004,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1
user9005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9007,10,0,0,10,10,10,10,10,10,10,10,10,10,0,10,10
user9008,8,0,8,8,0,8,8,8,8,8,8,8,0,8,8,8
user9009,0,0,8,8,0,8,0,0,8,0,8,8,8,8,8,8
user9010,6,6,6,6,6,6,6,6,0,6,0,6,6,6,6,6
user9011,9,0,9,0,9,9,9,9,9,9,0,9,9,9,9,9
user9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9013,7,0,7,7,7,7,7,7,7,7,7,7,7,7,0,7
user9014,2,0,2,2,2,2,0,2,0,2,2,2,0,0,2,2
user9015,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
user9016,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
user9017,10,0,10,0,0,10,10,10,10,10,10,10,0,10,10,0
user9018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9019,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1
user9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9021,5,5,0,5,5,5,0,5,5,5,5,5,5,5,0,5
user9022,6,6,6,6,6,0,6,6,0,0,0,0,0,6,6,6
user9023,4,4,4,0,4,4,4,4,0,4,4,4,4,4,4,4
user9024,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7
user9025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
user9027,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1
user9028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9029,2,2,2,0,0,2,2,2,2,0,0,0,2,2,0,2
user9030,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0
user9031,0,9,0,9,9,9,0,9,9,9,9,9,9,0,9,9
user9032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9033,2,2,0,2,2,2,2,2,2,0,2,2,0,2,2,0
user9034,9,9,9,9,9,0,0,9,0,0,9,9,9,9,9,9
user9035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9036,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1
user9037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9040,6,6,6,0,6,6,6,6,6,6,6,6,6,0,0,6
user9041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9044,0,0,0,6,0,6,6,6,6,6,6,6,6,6,0,6
user9045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9047,0,3,0,3,3,3,3,0,3,0,0,3,3,3,3,3
user9048,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3
user9049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9051,5,5,5,0,5,5,5,5,5,5,5,5,0,5,5,0
user9052,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
user9053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9057,8,0,8,8,8,0,8,0,0,8,8,0,8,8,8,0
user9058,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
user9059,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2
user9060,10,10,10,0,10,10,10,10,10,10,0,0,10,10,10,10
user9061,5,5,0,5,5,5,5,5,5,5,0,5,5,0,5,5
user9062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9063,3,3,3,3,0,0,3,3,3,3,0,3,3,3,3,0
user9064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9066,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4
user9067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9070,10,10,10,10,10,10,10,10,10,10,10,0,0,0,10,10
user9071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9073,5,5,5,5,0,0,5,0,5,0,5,5,5,0,0,5
user9074,0,6,6,6,0,6,6,6,6,6,6,6,0,0,6,6
user9075,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,0
user9076,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
user9077,0,10,0,10,10,0,10,10,0,10,0,10,0,0,10,10
user9078,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4
user9079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9080,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9
user9081,3,3,3,0,3,0,3,3,3,0,3,3,3,3,3,3
user9082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9083,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7
user9084,7,7,0,7,7,7,7,7,0,7,0,7,7,0,7,7
user9085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9087,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
user9088,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4
user9089,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
user9090,5,0,5,5,5,0,5,5,5,0,5,5,0,0,5,0
user9091,4,4,4,4,4,4,4,4,4,4,4,0,4,0,4,4
user9092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9097,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
user9098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9101,3,0,3,3,3,3,3,3,3,3,0,3,3,3,0,3
user9102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9103,8,8,0,8,8,8,8,8,8,8,8,0,8,8,0,8
user9104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9105,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2
user9106,2,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2
user9107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9110,3,3,3,3,0,3,0,3,3,3,0,3,0,3,3,0
user9111,9,9,9,9,9,9,0,9,9,9,9,0,9,9,0,9
user9112,0,0,10,10,10,10,10,10,10,10,10,0,10,10,0,10
user9113,9,0,9,0,9,9,0,0,9,9,9,0,9,9,9,0
user9114,9,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9
user9115,6,6,6,6,6,6,6,0,0,6,6,6,6,6,6,6
user9116,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1
user9117,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
user9118,7,0,7,0,0,7,7,7,7,7,7,7,7,7,0,0
user9119,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
user9120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9122,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10
user9123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9125,5,5,0,5,5,5,0,5,5,5,5,5,5,5,5,5
user9126,0,0,8,8,8,8,8,8,8,0,0,0,8,8,8,8
user9127,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10
user9128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9129,8,8,8,0,8,0,8,8,8,8,8,8,8,0,0,8
user9130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9131,6,6,6,6,0,0,0,6,6,6,6,0,0,0,6,6
user9132,5,5,5,5,5,0,0,5,5,5,0,5,5,5,0,5
user9133,4,4,4,4,4,0,4,4,4,4,4,4,4,0,0,4
user9134,3,3,3,3,0,3,3,3,3,0,3,3,0,0,3,3
user9135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9138,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,0
user9139,4,4,0,4,0,4,0,4,4,4,4,4,4,4,4,0
user9140,4,4,4,4,0,4,0,4,0,4,4,4,4,4,4,4
user9141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9142,3,3,3,3,3,3,3,3,0,3,3,3,0,0,3,3
user9143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9144,0,3,3,3,3,3,0,0,3,3,3,0,0,3,0,3
user9145,8,8,0,8,8,8,0,8,8,8,0,8,8,8,8,0
user9146,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,0
user9147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9148,9,9,9,9,9,9,0,9,0,9,9,9,0,0,9,0
user9149,4,4,4,4,0,0,0,4,4,4,4,4,4,4,0,4
user9150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9151,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3
user9152,7,7,7,0,7,7,7,7,7,7,7,7,7,0,7,7
user9153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9155,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
user9156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9158,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4
user9159,7,7,7,0,7,7,0,7,7,7,7,7,7,0,0,7
user9160,0,6,6,6,0,6,6,6,6,6,0,6,6,6,6,6
user9161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9162,8,8,8,8,8,8,8,8,8,0,8,8,8,8,0,8
user9163,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4
user9164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9167,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
user9168,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3
user9169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9171,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,0
user9172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9173,8,8,8,8,8,8,8,0,8,0,8,8,8,8,8,8
user9174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9177,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7
user9178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9179,4,4,4,4,4,4,4,4,0,4,0,4,4,4,4,4
user9180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9181,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4
user9182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9183,5,0,0,5,5,5,0,5,5,5,0,5,5,5,0,5
user9184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9188,6,6,6,0,6,0,6,6,6,6,6,0,0,6,6,6
user9189,10,10,0,10,10,0,10,10,10,10,10,10,10,0,0,10
user9190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9192,0,2,0,2,0,2,2,2,2,0,2,2,2,2,0,2
user9193,9,9,9,0,0,9,9,9,9,9,0,9,9,9,9,9
user9194,3,0,3,3,0,3,3,3,3,3,3,3,3,3,0,3
user9195,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
user9196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9197,9,9,9,9,9,9,0,9,9,9,0,9,9,9,9,0
user9198,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
user9199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9200,9,0,9,9,9,9,9,0,0,9,9,9,0,9,9,9
user9201,3,3,3,0,0,3,3,3,0,3,3,0,3,0,3,3
user9202,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,4
user9203,5,0,5,5,5,5,5,5,5,0,5,5,0,0,5,5
user9204,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5
user9205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9207,0,8,8,8,8,8,8,8,8,0,8,0,8,8,8,8
user9208,3,3,3,0,0,3,3,3,0,3,3,3,3,0,0,3
user9209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9210,9,9,9,9,9,9,9,0,0,9,0,9,9,9,0,9
user9211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9214,5,5,5,5,5,5,5,5,0,5,5,0,5,5,5,5
user9215,10,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10
user9216,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4
user9217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9218,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8
user9219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9220,0,5,5,0,0,5,5,5,0,5,5,5,5,5,0,5
user9221,7,7,7,7,7,7,7,7,7,0,7,0,7,7,7,7
user9222,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
user9223,3,3,3,0,0,0,3,3,3,0,3,3,3,3,3,3
user9224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9225,0,4,4,4,0,4,0,4,4,4,4,4,0,0,4,4
user9226,4,4,4,4,4,4,4,0,4,4,4,4,0,4,0,4
user9227,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,0
user9228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9229,9,0,0,9,9,9,9,9,9,9,0,0,0,9,9,9
user9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9231,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
user9232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9234,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
user9235,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2
user9236,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
user9237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9238,4,4,4,4,4,0,4,4,0,0,4,0,4,4,4,0
user9239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9245,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
user9246,4,4,4,4,0,4,4,4,4,0,0,4,4,4,4,4
user9247,0,5,0,5,5,5,5,0,5,5,5,5,5,5,5,5
user9248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9251,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9
user9252,9,9,9,9,9,9,0,9,0,9,9,9,0,9,9,9
user9253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9257,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1
user9258,0,10,10,0,10,10,10,10,0,10,10,10,10,10,10,10
user9259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9260,7,7,0,7,7,7,7,7,7,7,0,7,7,7,7,7
user9261,8,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8
user9262,10,10,10,10,10,10,10,10,0,0,10,0,10,10,10,0
user9263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9264,6,6,0,6,0,6,6,6,6,6,6,0,6,6,6,6
user9265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9267,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2
user9268,9,0,9,9,9,9,9,9,9,0,9,9,9,9,9,9
user9269,0,0,2,0,2,0,2,2,2,2,0,2,2,0,2,2
user9270,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
user9271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9273,4,4,0,4,0,4,4,0,4,4,4,4,0,4,4,4
user9274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9275,0,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10
user9276,7,7,7,7,7,7,7,7,0,0,7,7,7,0,7,7
user9277,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2
user9278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9280,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,10
user9281,0,0,0,0,7,7,7,7,7,7,7,7,7,0,7,7
user9282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9283,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,0
user9284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9285,4,0,4,4,4,0,4,4,4,4,4,0,4,4,4,4
user9286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9287,0,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7
user9288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9290,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0
user9291,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1
user9292,9,0,9,9,9,9,0,9,9,9,9,9,9,0,9,9
user9293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user9294,8,8,0,8,8,8,8,8,8,8,8,8,0,8,8,8
user9295,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1
user9296,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,0
